Timestamp,Channel,Voltage Gain (V),Pulse Voltage (V),Peak Number,Peak Index,Peak Counts,Index Difference
2025-05-02 00:52:09,CH1,65.8,1.0,1,128,8546.000826301412,N/A
2025-05-02 00:52:09,CH1,65.8,1.0,2,170,7465.263810739528,42
2025-05-02 00:52:09,CH1,65.8,1.0,3,212,4030.2091113431416,42
2025-05-02 00:52:09,CH1,65.8,1.0,4,260,1701.9739772634819,48
2025-05-02 00:52:09,CH1,65.8,1.0,5,314,526.3344978023584,54
2025-05-02 00:52:09,CH1,65.8,1.0,6,358,186.08501520615857,44
