Timestamp,Channel,Voltage Gain (V),Pulse Voltage (V),Peak Number,Peak Index,Peak Counts,Index Difference
2025-05-05 13:52:23,CH0,65.7,1.3,1,142,4184.613676045123,N/A
2025-05-05 13:52:23,CH0,65.7,1.3,2,175,8082.218540183561,33
2025-05-05 13:52:23,CH0,65.7,1.3,3,208,8288.57048802945,33
2025-05-05 13:52:23,CH0,65.7,1.3,4,241,5927.434124058732,33
2025-05-05 13:52:23,CH0,65.7,1.3,5,274,3354.42611644244,33
2025-05-05 13:52:23,CH0,65.7,1.3,6,304,1588.831840966006,30
2025-05-05 13:52:23,CH0,65.7,1.3,7,344,625.5597783096689,40
2025-05-05 13:52:23,CH0,65.7,1.3,8,380,215.84001145609395,36
