Timestamp,Channel,Voltage Gain (V),Pulse Voltage (V),Peak Number,Peak Index,Peak Counts,Index Difference
2025-05-02 00:28:29,CH0,65.8,1.3,1,139,2917.004465570047,N/A
2025-05-02 00:28:29,CH0,65.8,1.3,2,175,6229.58202471741,36
2025-05-02 00:28:29,CH0,65.8,1.3,3,211,7077.375890444692,36
2025-05-02 00:28:29,CH0,65.8,1.3,4,247,5574.37514906599,36
2025-05-02 00:28:29,CH0,65.8,1.3,5,284,3531.266123575957,37
2025-05-02 00:28:29,CH0,65.8,1.3,6,320,1902.5748986906908,36
2025-05-02 00:28:29,CH0,65.8,1.3,7,365,764.9827051886226,45
2025-05-02 00:28:29,CH0,65.8,1.3,8,401,314.14647771270245,36
