Timestamp,Channel,Voltage Gain (V),Pulse Voltage (V),Peak Number,Peak Index,Peak Counts,Index Difference
2025-05-05 13:52:27,CH1,65.7,1.0,1,131,9853.237086073384,N/A
2025-05-05 13:52:27,CH1,65.7,1.0,2,172,8108.91246701434,41
2025-05-05 13:52:27,CH1,65.7,1.0,3,212,4109.066032093184,40
2025-05-05 13:52:27,CH1,65.7,1.0,4,260,1553.5208069575592,48
2025-05-05 13:52:27,CH1,65.7,1.0,5,303,531.4309840373963,43
2025-05-05 13:52:27,CH1,65.7,1.0,6,350,150.74700535956765,47
